Atlas Brasil Cantanhede Airport,2.841388941,-60.6922226,276,SA,BR,BR-RR,Boa Vista,SBBV,BVB,
Atqasuk Edward Burnell Sr Memorial Airport,70.46730042,-157.4360046,96,NA,US,US-AK,Atqasuk,PATQ,ATK,ATK
Atsugi Naval Air Facility,35.45460129,139.4499969,205,AS,JP,JP-13,,RJTA,NJA,
Attawapiskat Airport,52.92750168,-82.43190002,31,NA,CA,CA-ON,Attawapiskat,CYAT,YAT,
Atyrau Airport,47.12189865,51.82139969,-72,AS,KZ,KZ-ATY,Atyrau,UATG,GUW,
Aubenas-Ardèche Méridional Airport,44.5442009,4.372189999,923,EU,FR,FR-V,Aubenas/Ardèche Méridional,LFHO,OBS,
Auch-Lamothe Airport,43.68780136,0.601666987,411,EU,FR,FR-N,Auch/Lamothe,LFDH,,
Augsburg Airport,48.42527771,10.93166733,1516,EU,DE,DE-BY,Augsburg,EDMA,AGB,
Augusta State Airport,44.3205986,-69.79730225,352,NA,US,US-ME,Augusta,KAUG,AUG,AUG
Augusto C. Sandino (Managua) International Airport,12.14150047,-86.16819763,194,NA,NI,NI-MN,Managua,MNMG,MGA,
Augusto Severo Airport,-5.911419868,-35.24769974,169,SA,BR,BR-RN,Natal,SBNT,NSA,
Aupaluk Airport,59.29669952,-69.59970093,119,NA,CA,CA-QC,Aupaluk,CYLA,YPJ,
Aurangabad Airport,19.86269951,75.39810181,1911,AS,IN,IN-MM,Aurangabad,VAAU,IXU,
Aurillac Airport,44.89139938,2.421940088,2096,EU,FR,FR-C,Aurillac,LFLW,AUR,
Aurora State Airport,45.24710083,-122.7699966,200,NA,US,US-OR,Aurora,KUAO,,UAO
Auxerre-Branches Airport,47.85020065,3.49710989,523,EU,FR,FR-D,Auxerre/Branches,LFLA,AUF,
Avalon Airport,-38.03939819,144.4689941,35,OC,AU,AU-VIC,Melbourne,YMAV,AVV,
Aviador C. Campos Airport,-40.07540131,-71.13729858,2569,SA,AR,AR-Q,Chapelco/San Martin de los Andes,SAZY,CPC,CHP
Aviano Air Base,46.0318985,12.5965004,410,EU,IT,IT-36,Aviano,LIPA,AVB,
Avignon-Caumont Airport,43.90729904,4.901830196,124,EU,FR,FR-U,Avignon/Caumont,LFMV,AVN,
Awang Airport,7.165239811,124.2099991,189,AS,PH,PH-MAG,Cotabato City,RPMC,CBO,
Axum Airport,14.14680004,38.77280045,6959,AF,ET,ET-TI,,HAAX,AXU,
Ayaguz Airport,47.91859818,80.45279694,2119,AS,KZ,KZ-VOS,Ayaguz,UASA,,
Ayers Rock Connellan Airport,-25.18610001,130.9759979,1626,OC,AU,AU-NT,Ayers Rock,YAYE,AYQ,
Aykhal Airport,65.959198,111.5465012,,AS,RU,RU-SA,,UERA,,
Ağrı Airport,39.65454102,43.02597809,5462,AS,TR,TR-04,,LTCO,AJI,
Babelthuap Airport,7.367650032,134.5440063,176,OC,PW,PW-004,Babelthuap Island,PTRO,ROR,ROR
Babo Airport,-2.532239914,133.4389954,10,AS,ID,ID-IJ,Babo-Papua Island,WASO,BXB,
Babruisk Air Base,53.10499954,29.20499992,,EU,BY,BY-MA,Babruisk,UMNB,,
Bacacheri Airport,-25.40509987,-49.23199844,3057,SA,BR,BR-PR,Curitiba,SBBI,BFH,
Bachigualato Federal International Airport,24.76449966,-107.4749985,108,NA,MX,MX-SIN,Culiacán,MMCL,CUL,
Bacolod-Silay City International Airport,10.77639961,123.0149994,,AS,PH,PH-NEC,Bacolod City,RPVB,BCD,
Bacău Airport,46.52190018,26.9102993,607,EU,RO,RO-BC,Bacău,LRBC,BCM,
Bada Air Base,51.406917,109.900091,2500,AS,RU,RU-CHI,Bada,,,
Badajoz Airport,38.8913002,-6.82133007,609,EU,ES,ES-EX,Badajoz,LEBZ,BJZ,
Badr Air Base,32.62110138,51.6969986,5242,AS,IR,IR-04,Esfahan,OIFP,,
Bafoussam Airport,5.536920071,10.35459995,4347,AF,CM,CM-OU,Bafoussam,FKKU,BFX,
Bagay-Baranovka Air Base,52.13965225,46.96938705,125,EU,RU,RU-SAR,Sennoy,,,
Bagdarin Airport,54.36920166,113.4789963,3084,AS,RU,RU-BU,,UIUB,,
Bagdogra Airport,26.68120003,88.32859802,412,AS,IN,IN-WB,Siliguri,VEBD,IXB,
Bagram Air Base,34.94609833,69.26499939,4895,AS,AF,AF-PAR,Bagram,OAIX,OAI,
Bahawalpur Airport,29.34810066,71.71800232,392,AS,PK,PK-PB,Bahawalpur,OPBW,BHV,
Bahia - Jorge Amado Airport,-14.81599998,-39.03319931,15,SA,BR,BR-BA,Ilhéus,SBIL,IOS,
Bahir Dar Airport,11.60809994,37.32160187,5978,AF,ET,ET-AM,Bahir Dar,HABD,BJR,
Bahías de Huatulco International Airport,15.77530003,-96.26260376,464,NA,MX,MX-OAX,Huatulco,MMBT,HUX,
Baie Comeau Airport,49.13249969,-68.20439911,71,NA,CA,CA-QC,Baie-Comeau,CYBC,YBC,
Baihe Ning Ming Air Base,22.12059975,107.125,,AS,CN,CN-45,,,,
Bailian Airport,24.20750046,109.3909988,295,AS,CN,CN-45,Liuzhou,ZGZH,LZH,
Baimuru Airport,-7.496860027,144.8199005,27,OC,PG,PG-GPK,Baimuru,AYBA,VMU,BMU
Bairnsdale Airport,-37.88750076,147.5679932,165,OC,AU,AU-VIC,,YBNS,BSJ,
Baise Youjiang Airport,23.72060013,106.9599991,490,AS,CN,CN-45,Baise,ZGBS,AEB,
Baita International Airport,40.85139847,111.8239975,3556,AS,CN,CN-15,Hohhot,ZBHH,HET,
Baitabu Air Base,34.57139969,118.875,,AS,CN,CN-32,,,,
Bakel Airport,14.84729958,-12.46829987,98,AF,SN,SN-TC,Bakel,GOTB,BXE,
Baker City Municipal Airport,44.83729935,-117.8089981,3373,NA,US,US-OR,Baker City,KBKE,BKE,BKE
Baker Lake Airport,64.29889679,-96.07779694,59,NA,CA,CA-NU,Baker Lake,CYBK,YBK,
Baku Kala Air Base,40.40660095,50.20019913,40,AS,AZ,AZ-BA,Baku,,,
Balakovo Airport,51.85829926,47.74560165,95,EU,RU,RU-SAR,Balakovo,UWSB,BWO,
Balashov Air Base,51.53329849,43.29999924,568,EU,RU,RU-SAR,Balashov,,,
Balbasovo Air Base,54.43999863,30.29669952,620,EU,BY,BY-VI,Orsha,,,
Balchik Air Base,43.42380142,28.18129921,660,EU,BG,BG-03,Balchik,LBWB,,
Balimo Airport,-8.050000191,142.9329987,51,OC,PG,PG-WPD,Balimo,AYBM,OPU,BLI
Balkhash Airport,46.8932991,75.00499725,1446,AS,KZ,KZ-KAR,Balkhash,UAAH,BXH,
Ballina Byron Gateway Airport,-28.83390045,153.5619965,7,OC,AU,AU-NSW,Ballina,YBNA,BNK,
Balmaceda Airport,-45.91609955,-71.6894989,1722,SA,CL,CL-AI,Balmaceda,SCBA,BBA,
Balranald Airport,-34.62360001,143.5780029,210,OC,AU,AU-NSW,,YBRN,BZD,
Balti International Airport,47.83810043,27.78149986,758,EU,MD,MD-RS,Strymba,LUBL,BZY,
Balıkesir Körfez Airport,39.55459976,27.01379967,50,AS,TR,TR-10,Edremit,LTFD,EDO,
Balıkesir Merkez Airport,39.61930084,27.9260006,340,AS,TR,TR-10,,LTBF,BZI,
Bam Airport,29.08419991,58.45000076,3231,AS,IR,IR-15,,OIKM,BXR,
Bamenda Airport,6.039239883,10.1225996,4065,AF,CM,CM-NW,Bamenda,FKKV,BPC,
Banak Airport,70.06880188,24.9734993,25,EU,NO,NO-20,Lakselv,ENNA,LKL,
Bancasi Airport,8.9515,125.4788,141,AS,PH,PH-AGN,Butuan City,RPME,BXU,
Bandar Abbas International Airport,27.21829987,56.37779999,22,AS,IR,IR-23,Bandar Abbas,OIKB,BND,
Bandar Lengeh Airport,26.53199959,54.82479858,67,AS,IR,IR-23,Bandar Lengeh,OIBL,BDH,
Bandara International Lombok Airport,-8.757322,116.276675,319,AS,ID,ID-NB,Mataram,WADL,LOP,
Bandari Air Base,27.8465004,65.16000366,2524,AS,PK,PK-BA,,,,
Bandundu Airport,-3.311320066,17.38170052,1063,AF,CD,CD-BN,,FZBO,FDU,
Bandırma Airport,40.31800079,27.97769928,170,AS,TR,TR-10,,LTBG,BDM,
Bangoka International Airport,0.481638998,25.33799934,1417,AF,CD,CD-OR,Kisangani,FZIC,FKI,
Bangui M'Poko International Airport,4.398479939,18.51880074,1208,AF,CF,CF-MP,Bangui,FEFF,BGF,
Banja Luka International Airport,44.94139862,17.29750061,400,EU,BA,BA-SRP,Banja Luka,LQBK,BNX,
Banjul International Airport,13.3380003,-16.6522007,95,AF,GM,GM-W,Banjul,GBYD,BJL,
Bao'anying Airport,26.54,101.79852,1620,AS,CN,CN-51,Panzhihua,ZUZH,PZI,
Baoji Air Base,34.53170013,107.4720001,,AS,CN,CN-61,,,,
Baoshan Yunduan Airport,25.05330086,99.16829681,,AS,CN,CN-53,,ZPBS,BSD,
Baotou Airport,40.56000137,109.9970016,3321,AS,CN,CN-15,Baotou,ZBOW,BAV,
Bar Yehuda Airfield,31.32819939,35.3885994,-1266,AS,IL,IL-D,Masada,LLMZ,MTZ,
Baracoa Airport,9.28474,-74.8461,178,SA,CO,CO-BOL,Magangué,SKMG,MGN,MGN
Baranavichi Air Base,53.09999847,26.04999924,,EU,BY,BY-BR,Baranavichi,UMMA,,
Barberton Airport,-25.71686874,30.97517967,2250,AF,ZA,ZA-MP,Umjindi (Barberton),FABR,,ABR
Barcaldine Airport,-23.56529999,145.3070068,878,OC,AU,AU-QLD,Barcaldine,YBAR,BCI,
Bardufoss Airport,69.05580139,18.54039955,252,EU,NO,NO-19,Målselv,ENDU,BDU,
Bareilly Air Force Station,28.42210007,79.45079803,580,AS,IN,IN-UP,Bareilly,VIBY,BEK,
Barinas Airport,8.619569778,-70.22080231,666,SA,VE,VE-E,Barinas,SVBI,BNS,
Bario Airport,3.733890057,115.4789963,3350,AS,MY,MY-13,Bario,WBGZ,BBN,
Barisal Airport,22.8010006,90.30120087,23,AS,BD,BD-1,Barisal,VGBR,BZL,
Barking Sands Airport,22.02280045,-159.7850037,23,NA,US,US-HI,Kekaha,PHBK,BKH,BKH
Barkley Regional Airport,37.06079865,-88.77380371,410,NA,US,US-KY,Paducah,KPAH,PAH,PAH
Barnaul Airport,53.36380005,83.53849792,837,AS,RU,RU-ALT,Barnaul,UNBB,BAX,
Barnes Municipal Airport,42.15779877,-72.71559906,271,NA,US,US-MA,Westfield/Springfield,KBAF,BAF,BAF
Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314,54,NA,US,US-MA,Hyannis,KHYA,HYA,HYA
Barquisimeto International Airport,10.04274654,-69.35861969,2042,SA,VE,VE-K,Barquisimeto,SVBM,BRM,
Barra Airport,57.02280045,-7.443059921,5,EU,GB,GB-SCT,Eoligarry,EGPR,BRR,
Barra del Colorado Airport,10.76869965,-83.58560181,3,NA,CR,CR-L,Pococi,MRBC,BCL,
Barra do Garças Airport,-15.86130047,-52.38890076,1147,SA,BR,BR-MT,Barra Do Garças,SBBW,BPG,
Barriles Airport,-22.14109993,-70.06289673,3475,SA,CL,CL-AN,Tocopilla,SCBE,TOQ,
Barrow Walney Island Airport,54.13119888,-3.263669968,173,EU,GB,GB-ENG,Barrow-in-Furness,EGNL,BWF,
Barstow Daggett Airport,34.85369873,-116.7870026,1930,NA,US,US-CA,Daggett,KDAG,DAG,DAG
Barter Island LRRS Airport,70.13400269,-143.5820007,2,NA,US,US-AK,Barter Island Lrrs,PABA,BTI,BTI
Bartolomeu Lisandro Airport,-21.69829941,-41.30170059,57,SA,BR,BR-RJ,Campos Dos Goytacazes,SBCP,CAW,
Baruun Urt Airport,46.66030121,113.2850037,3205,AS,MN,MN-051,,ZMBU,UUN,
Barysiai Airport,56.0705986,23.55809975,270,EU,LT,LT-SA,Barysiai,EYSB,HLJ,
Basco Airport,20.45129967,121.9800034,291,AS,PH,PH-CAG,Basco,RPUO,BSO,
Base Aérea Airport,-16.22920036,-48.96429825,3731,SA,BR,BR-GO,Anápolis,SBAN,APS,
Base Aérea de Santos Airport,-23.92805672,-46.29972076,10,SA,BR,BR-SP,Guarujá,SBST,SSZ,
Base de Aviação de Taubaté Airport,-23.0401001,-45.51599884,1908,SA,BR,BR-SP,Taubaté,SBTA,QHP,
Bassatine Airport,33.8791008,-5.515120029,1890,AF,MA,MA-MEK,Meknes,GMFM,MEK,
Bastia-Poretta Airport,42.55270004,9.483730316,26,EU,FR,FR-H,Bastia/Poretta,LFKB,BIA,
Bata Airport,1.905470014,9.805680275,13,AF,GQ,GQ-LI,,FGBT,BSG,
Batajnica Air Base,44.935299,20.2575,265,EU,RS,RS-07,Batajnica,LYBT,BJY,
Bateen Airport,24.42830086,54.45809937,16,AS,AE,AE-AZ,,OMAD,AZI,
Bathurst Airport,-33.40940094,149.6519928,2435,OC,AU,AU-NSW,Bathurst,YBTH,BHS,
Bathurst Airport,47.62969971,-65.73889923,193,NA,CA,CA-NB,Bathurst,CZBF,ZBF,
Bathurst Island Airport,-11.76920033,130.6199951,67,OC,AU,AU-NT,,YBTI,BRT,
Batken Airport,40.04270172,70.83809662,3517,AS,KG,KG-B,Batken,UAFB,,
Batman Airport,37.92900085,41.11660004,1822,AS,TR,TR-72,Batman,LTCJ,BAL,
Batna Airport,35.7521019,6.308589935,2697,AF,DZ,DZ-05,Batna,DABT,BLJ,
Battambang Airport,13.09560013,103.223999,59,AS,KH,KH-2,Battambang,VDBG,BBM,
Batticaloa Airport,7.705760002,81.67880249,20,AS,LK,LK-5,Batticaloa,VCCB,BTC,
Batumi International Airport,41.61029816,41.59970093,105,AS,GE,GE-AJ,Batumi,UGSB,BUS,
Baudette International Airport,48.72840118,-94.61219788,1086,NA,US,US-MN,Baudette,KBDE,BDE,BDE
Bauru - Arealva Airport,-22.16685914,-49.05028667,1949,SA,BR,BR-SP,Bauru,SBAE,JTC,
Bauru Airport,-22.34499931,-49.05379868,2025,SA,BR,BR-SP,Bauru,SBBU,BAU,
Bayankhongor Airport,46.16329956,100.7040024,6085,AS,MN,MN-069,Bayankhongor,ZMBH,BYN,
Baykit Airport,61.67670059,96.35500336,853,AS,RU,RU-KYA,Baykit,UNIB,,
Bayreuth Airport,49.98500061,11.64000034,1601,EU,DE,DE-BY,Bayreuth,EDQD,BYU,
Bazaruto Island Airport,-21.54109955,35.47290039,,AF,MZ,MZ-I,Bazaruto Island,,BZB,
Beaufort MCAS - Merritt Field,32.47740173,-80.72319794,37,NA,US,US-SC,Beaufort,KNBC,,NBC
Beaune-Challanges Airport,47.00590134,4.893420219,656,EU,FR,FR-D,Beaune/Challanges,LFGF,XBV,
Beauregard Regional Airport,30.83169937,-93.33989716,202,NA,US,US-LA,De Ridder,KDRI,DRI,DRI
Beauvechain Air Base,50.75859833,4.768330097,370,EU,BE,BE-WBR,Beauvechain,EBBE,,
Beaver County Airport,40.77249908,-80.3914032,1253,NA,US,US-PA,Beaver Falls,KBVI,BFP,BVI
Beaver Creek Airport,62.41030121,-140.8670044,2131,NA,CA,CA-YT,Beaver Creek,CYXQ,YXQ,
Bedourie Airport,-24.34609985,139.4600067,300,OC,AU,AU-QLD,,YBIE,BEU,
Begishevo Airport,55.56470108,52.09249878,643,EU,RU,RU-TA,Nizhnekamsk,UWKE,NBC,
Begumpet Airport,17.4531002,78.46759796,1742,AS,IN,IN-AP,Hyderabad,VOHY,BPM,
Beihan Airport,14.78199959,45.7201004,3800,AS,YE,YE-AB,,OYBN,BHN,
Beijing Shahezhen Air Base,40.14916611,116.3213882,,AS,CN,CN-11,Beijing,,,
Beijing Tongxian Air Base,39.81111145,116.7083359,,AS,CN,CN-11,Beijing,,,
Beijing Xijiao Airport,39.96080017,116.2570038,,AS,CN,CN-11,Beijing,ZBBB,,
Beira Airport,-19.79640007,34.9076004,33,AF,MZ,MZ-S,Beira,FQBR,BEW,
Beja International Airport,38.07889938,-7.932400227,636,EU,PT,PT-02,Beja,LPBJ,BYJ,
Belaya Gora Airport,68.55660248,146.2315063,118,AS,RU,RU-SA,,UESG,,
Belbek Airport,44.68899918,33.57099915,344,EU,UA,UA-43,Sevastopol,UKFB,UKS,
Belgaum Airport,15.85929966,74.61830139,2487,AS,IN,IN-KA,Belgaum,VOBM,IXG,
Belgorod International Airport,50.64379883,36.59009933,735,EU,RU,RU-BEL,Belgorod,UUOB,EGO,
Belize City Municipal Airport,17.51638985,-88.19444275,16,NA,BZ,BZ-BZ,Belize City,,TZA,
Bella Coola Airport,52.38750076,-126.5960007,117,NA,CA,CA-BC,Bella Coola,CYBD,QBC,
Bellary Airport,15.16279984,76.88279724,30,AS,IN,IN-KA,Bellary,VOBI,BEP,
Bellingham International Airport,48.7928009,-122.538002,170,NA,US,US-WA,Bellingham,KBLI,BLI,BLI
Beloyarskiy Airport,63.68690109,66.69860077,82,AS,RU,RU-KHM,,,EYK,
Bemidji Regional Airport,47.50939941,-94.93370056,1391,NA,US,US-MN,Bemidji,KBJI,BJI,BJI
Ben Schoeman Airport,-33.03559875,27.82589912,435,AF,ZA,ZA-EC,East London,FAEL,ELS,
Ben Ya'akov Airport,32.98099899,35.57189941,922,AS,IL,IL-Z,Rosh Pina,LLIB,RPN,
Benalla Airport,-36.55189896,146.0070038,569,OC,AU,AU-VIC,,YBLA,BLN,
Benbecula Airport,57.48109818,-7.362780094,19,EU,GB,GB-SCT,Balivanich,EGPL,BEB,
Bengbu Airport,32.84773333,117.3202444,100,AS,CN,CN-34,Bengbu,ZSBB,BFU,
Benguela Airport,-12.60900021,13.40369987,118,AF,AO,AO-BGU,Benguela,FNBG,BUG,
Benguera Island Airport,-21.85330009,35.43830109,,AF,MZ,MZ-I,Benguera Island,,BCW,
Beni Suef Air Base,29.20829964,31.01659966,108,AF,EG,EG-BNS,Beni Suef,HEBS,,
Benin Airport,6.316979885,5.599500179,258,AF,NG,NG-ED,Benin,DNBE,BNI,
Benina International Airport,32.09680176,20.26950073,433,AF,LY,LY-BA,Benghazi,HLLB,BEN,
Benito Salas Airport,2.95015,-75.294,1464,SA,CO,CO-HUI,Neiva,SKNV,NVA,NVA
Berbera Airport,10.38920021,44.94110107,30,AF,SO,SO-WO,Berbera,HCMI,BBO,
Berbérati Airport,4.221580029,15.78639984,1929,AF,CF,CF-HS,Berbérati,FEFT,BBT,
Berens River Airport,52.35889816,-97.01830292,728,NA,CA,CA-MB,Berens River,CYBV,YBV,
Berezovo Airport,63.92100143,65.03050232,98,AS,RU,RU-KHM,,USHB,EZV,
Bergerac-Roumanière Airport,44.82529831,0.518611014,171,EU,FR,FR-B,Bergerac/Roumanière,LFBE,EGC,
Berlevåg Airport,70.87139893,29.03420067,42,EU,NO,NO-20,Berlevåg,ENBV,BVG,
Bermejo Airport,-22.77330017,-64.31289673,1249,SA,BO,BO-T,Bermejo,SLBJ,BJO,
Bern Belp Airport,46.91410065,7.497149944,1674,EU,CH,CH-BE,Bern,LSZB,BRN,
Bert Mooney Airport,45.95479965,-112.4970016,5550,NA,US,US-MT,Butte,KBTM,BTM,BTM
Beryozovka Air Base,65.05500031,56.6733017,299,EU,RU,RU-KO,Pechora,,,
Besalampy Airport,-16.7445303,44.48248386,125,AF,MG,MG-M,,FMNQ,BPY,
Beslan Airport,43.20510101,44.60660172,1673,EU,RU,RU-SE,Beslan,URMO,OGZ,
Bethel Airport,60.77980042,-161.8379974,126,NA,US,US-AK,Bethel,PABE,BET,BET
Bettles Airport,66.91390228,-151.529007,647,NA,US,US-AK,Bettles,PABT,BTT,BTT
Beverly Municipal Airport,42.58420181,-70.91649628,107,NA,US,US-MA,Beverly,KBVY,BVY,BVY
Bezmer Air Base,42.45489883,26.35219955,509,EU,BG,BG-28,Yambol,LBIA,JAM,
Bezymyanka Airfield,53.22000122,50.32500076,135,EU,RU,RU-SAM,Samara,UWWG,,
Bhairahawa Airport,27.50569916,83.41629791,358,AS,NP,NP-LU,Bhairawa,VNBW,BWA,
Bhatinda Air Force Station,30.27009964,74.75579834,662,AS,IN,IN-PB,,VIBT,BUP,
Bhavnagar Airport,21.75219917,72.18520355,44,AS,IN,IN-GJ,Bhavnagar,VABV,BHU,
Bhuj Airport,23.28779984,69.67019653,268,AS,IN,IN-GJ,Bhuj,VABJ,BHJ,
Biarritz-Anglet-Bayonne Airport,43.46839905,-1.52331996,245,EU,FR,FR-B,Biarritz/Anglet/Bayonne,LFBZ,BIQ,
Biała Podlaska Airport,52.00579834,23.14360046,495,EU,PL,PL-LU,Biała Podlaska,EPBP,BXP,
Bicycle Lake Army Air Field,35.2804985,-116.6299973,2350,NA,US,US-CA,Fort Irwin/Barstow,KBYS,BYS,BYS
Bidar Air Force Station,17.90810013,77.48709869,2178,AS,IN,IN-KA,,VOBR,,
Biella-Cerrione Airport,45.49530029,8.102780342,920,EU,IT,IT-21,Biella,LILE,,
Big Creek Airport,16.51936913,-88.40791321,3,NA,BZ,BZ-SC,Big Creek,,BGK,
Big Trout Lake Airport,53.81779861,-89.89689636,729,NA,CA,CA-ON,Big Trout Lake,CYTL,YTL,
Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946,NA,US,US-TX,Fort Bliss/El Paso,KBIF,BIF,BIF
Biju Patnaik Airport,20.24440002,85.81780243,138,AS,IN,IN-OR,Bhubaneswar,VEBS,BBI,
Bila Tserkva Airfield,49.79499817,30.03000069,,EU,UA,UA-32,Bila Tserkva,,,
Bilaspur Airport,21.98839951,82.11100006,899,AS,IN,IN-CT,,VABI,PAB,
Bilbao Airport,43.30110168,-2.910609961,138,EU,ES,ES-PV,Bilbao,LEBB,BIO,
Bilbeis 2 Airfield,30.42060089,31.67889977,,AF,EG,EG-SHR,Bilbeis,,,
Bilbeis Airport,30.39489937,31.60140038,90,AF,EG,EG-SHR,Bilbeis,,,
Billy Bishop Toronto City Centre Airport,43.62749863,-79.39620209,252,NA,CA,CA-ON,Toronto,CYTZ,YTZ,
Bilogai-Sugapa Airport,-3.739559889,137.0319977,7348,AS,ID,ID-PA,Sugapa-Papua Island,WABV,UGU,ZGP
Binaka Airport,1.166380048,97.70469666,20,AS,ID,ID-SU,Gunung Sitoli-Nias Island,WIMB,GNS,
Bintulu Airport,3.123850107,113.0199966,74,AS,MY,MY-13,Bintulu,WBGB,BTU,
Biratnagar Airport,26.48150063,87.26399994,236,AS,NP,NP-KO,Biratnagar,VNVT,BIR,
Birchwood Airport,61.41650009,-149.5070038,83,NA,US,US-AK,Birchwood,PABV,,BCV
Birdsville Airport,-25.89749908,139.3480072,159,OC,AU,AU-QLD,,YBDV,BVI,
Birjand Airport,32.89810181,59.26610184,4952,AS,IR,IR-29,Birjand,OIMB,XBJ,
Birofeld Air Base,48.45999908,132.6600037,,AS,RU,RU-YEV,Birofeld,UHB1,,
Birsa Munda Airport,23.31430054,85.32170105,2148,AS,IN,IN-JH,Ranchi,VERC,IXR,
Bisbee Douglas International Airport,31.46899986,-109.6039963,4154,NA,US,US-AZ,Douglas Bisbee,KDUG,DUG,DUG
Bisha Airport,19.9843998,42.6208992,3887,AS,SA,SA-14,,OEBH,BHH,
Bisho Airport,-32.89709854,27.27910042,1950,AF,ZA,ZA-EC,Bisho,FABE,BIY,
Bishop International Airport,42.9654007,-83.74359894,782,NA,US,US-MI,Flint,KFNT,FNT,FNT
Biskra Airport,34.79330063,5.738230228,289,AF,DZ,DZ-07,Biskra,DAUB,BSK,
Bislig Airport,8.195949554,126.3219986,12,AS,PH,PH-SUR,,RPMF,BPH,
Bismarck Municipal Airport,46.77270126,-100.7460022,1661,NA,US,US-ND,Bismarck,KBIS,BIS,BIS
Bitam Airport,2.075639963,11.4932003,1969,AF,GA,GA-9,Bitam,FOOB,BMM,
Björkvik Air Base,58.79079819,16.57119942,,EU,SE,SE-D,Björkvik,ESKX,,
Blackall Airport,-24.42779922,145.4290009,928,OC,AU,AU-QLD,Blackall,YBCK,BKQ,
Blackbushe Airport,51.32389832,-0.847500026,325,EU,GB,GB-ENG,Yateley,EGLK,BBS,
Blackpool International Airport,53.77170181,-3.028609991,34,EU,GB,GB-ENG,Blackpool,EGNH,BLK,
Blackwater Airport,-23.60309982,148.8070068,657,OC,AU,AU-QLD,,YBTR,BLT,
Blagodatnoye Air Base,48.4129982,135.4149933,,AS,RU,RU-KHA,Blagodatnoye,UHK1,,
Blida Airport,36.50360107,2.814169884,535,AF,DZ,DZ-09,,DAAB,QLD,
Blois-Le Breuil Airport,47.67850113,1.208840013,398,EU,FR,FR-F,Blois/Le Breuil,LFOQ,XBQ,
Blue River Airport,52.11669922,-119.2829971,2240,NA,CA,CA-BC,Blue River,CYCP,,
Bluefields Airport,11.99100018,-83.77410126,20,NA,NI,NI-AS,Bluefileds,MNBL,BEF,
Blythe Airport,33.61920166,-114.7170029,399,NA,US,US-CA,Blythe,KBLH,BLH,BLH
Bo Airport,7.944399834,-11.76099968,328,AF,SL,SL-S,Bo,GFBO,KBS,
Bob Baker Memorial Airport,66.97599792,-160.4369965,166,NA,US,US-AK,Kiana,PAIK,IAN,IAN
Bob Hope Airport,34.20069885,-118.3590012,778,NA,US,US-CA,Burbank,KBUR,BUR,BUR
Bob Sikes Airport,30.77879906,-86.52210236,213,NA,US,US-FL,Crestview,KCEW,CEW,CEW
Bobo Dioulasso Airport,11.16009998,-4.33096981,1511,AF,BF,BF-HOU,Bobo Dioulasso,DFOO,BOY,
Boboc Air Base,45.21640015,26.97859955,344,EU,RO,RO-BZ,Boboc,LR82,,LR82
Bobrovichi Air Base,52.27830124,29.36000061,440,EU,BY,BY-HO,Kalinovichi,,,
Bobrovka Air Base,53.14500046,50.70999908,,EU,RU,RU-SAM,Kinel,,,
Bocas Del Toro International Airport,9.340849876,-82.25080109,10,NA,PA,PA-1,Isla Colón,MPBO,BOC,
Bogashevo Airport,56.38029861,85.20829773,597,AS,RU,RU-TOM,Tomsk,UNTT,TOF,
Bojnord Airport,37.49300003,57.30820084,3499,AS,IR,IR-31,Bojnord,OIMN,BJB,
Bol Airport,43.28570175,16.67970085,1776,EU,HR,HR-17,Brač Island,LDSB,BWK,
Bolshiye Shiraki Air Base,41.37950134,46.36729813,1795,AS,GE,GE-KA,Bolshiye Shiraki,,,
Bolshoy Tokmak Air Base,47.28499985,35.70999908,,EU,UA,UA-23,Tokmak,,,
Bolshoye Savino Airport,57.91450119,56.02119827,404,EU,RU,RU-PER,Perm,USPP,PEE,
Bolzano Airport,46.46020126,11.3263998,789,EU,IT,IT-32,Bolzano,LIPB,BZO,
Bom Jesus da Lapa Airport,-13.26210022,-43.40810013,1454,SA,BR,BR-BA,Bom Jesus Da Lapa,SBLP,LAZ,
Bonaventure Airport,48.07109833,-65.46029663,123,NA,CA,CA-QC,Bonaventure,CYVB,YVB,
Bonnyville Airport,54.30419922,-110.7440033,1836,NA,CA,CA-AB,Bonnyville,CYBF,YBY,
Bonriki International Airport,1.381639957,173.1470032,9,OC,KI,KI-G,Tarawa,NGTA,TRW,
Boone County Airport,36.26150131,-93.15470123,1365,NA,US,US-AR,Harrison,KHRO,HRO,HRO
Bora Bora Airport,-16.44440079,-151.7510071,10,OC,PF,PF-U-A,Motu Mute,NTTB,BOB,
Borg El Arab International Airport,30.91769981,29.69639969,177,AF,EG,EG-ALX,Alexandria,HEBA,HBE,
Borisoglebsk Air Base,51.36669922,42.17829895,390,EU,RU,RU-VOR,Borisoglebsk,,,
Borisoglebskoye Airport,55.86669922,49.13330078,213,EU,RU,RU-TA,Kazan,UWKG,,
Borlange Airport,60.42200089,15.51519966,503,EU,SE,SE-W,,ESSD,BLE,
Bornholm Airport,55.06330109,14.75959969,52,EU,DK,DK-84,Rønne,EKRN,RNN,
Boscobel Aerodrome,18.4041996,-76.96900177,90,NA,JM,JM-05,Ocho Rios,MKBS,OCJ,
